Date,Open,High,Low,Close,AdjustedClose,Volume
2020-05-12,158.915,159.845,155.455,155.705,154.01,324602400
2020-05-13,156.075,157.975,151.605,153.825,152.151,401244800
2020-05-14,152.255,154.895,150.765,154.77,153.085,317858400
2020-05-15,150.175,153.95,150.105,153.855,152.18,332696800
2020-05-18,156.585,158.25,155.16,157.48,155.766,270356800
2020-05-19,157.515,159.26,156.505,156.57,154.866,203459200
2020-05-20,158.34,159.76,158.26,159.615,157.878,223009600
2020-05-21,159.33,160.445,157.935,158.425,156.701,205377600
2020-05-22,157.885,159.615,157.675,159.445,157.71,163606400
2020-05-26,161.75,162.12,158.25,158.365,156.641,251044000
2020-05-27,158.07,159.355,156.545,159.055,157.324,225890400
2020-05-28,158.385,161.72,157.815,159.125,157.393,267121600
2020-05-29,159.625,160.575,158.235,158.97,157.24,307064800
2020-06-01,158.875,161.175,158.605,160.925,159.173,161582400
2020-06-02,160.375,161.72,159.465,161.67,159.91,175285600
2020-06-03,162.33,163.1,161.15,162.56,160.791,208982400
2020-06-04,162.195,162.81,160.39,161.16,159.406,175120800
2020-06-05,161.675,165.875,161.615,165.75,163.946,274500800
2020-06-08,165.125,166.8,163.66,166.73,164.915,191308800
2020-06-09,166.07,172.805,166.005,171.995,170.123,295424800
2020-06-10,173.95,177.385,173.045,176.42,174.5,333303200
2020-06-11,174.655,175.53,167.74,167.95,166.122,403324800
2020-06-12,172.36,173.9,167.11,169.4,167.556,400292000
2020-06-15,166.625,172.84,166.29,171.495,169.628,277617600
2020-06-16,175.73,176.6,172.36,176.04,174.124,330857600
2020-06-17,177.575,177.7,175.545,175.795,173.882,228812800
2020-06-18,175.705,176.725,174.61,175.865,173.951,193640800
2020-06-19,177.32,178.28,172.575,174.86,172.957,528952000
2020-06-22,175.67,179.73,175.575,179.435,177.482,270890400
2020-06-23,182.0,186.19,181.135,183.265,181.27,424311200
2020-06-24,182.5,184.395,179.26,180.03,178.07,385246400
2020-06-25,180.35,182.5,178.785,182.42,180.434,275044800
2020-06-26,182.205,182.66,176.51,176.815,174.89,410513600
2020-06-29,176.625,181.085,175.64,180.89,178.921,261292000
2020-06-30,180.04,182.99,180.0,182.4,180.415,280446400
2020-07-01,182.56,183.68,181.955,182.055,180.073,221474400
2020-07-02,183.925,185.235,181.82,182.055,180.073,228083200
2020-07-06,185.0,187.89,184.935,186.925,184.89,237311200
2020-07-07,187.705,189.31,186.115,186.345,184.317,224848800
2020-07-08,188.36,190.75,188.18,190.685,188.609,234184000
2020-07-09,192.525,192.635,189.345,191.505,189.421,251285600
2020-07-10,190.67,191.96,189.41,191.84,189.752,180514400
2020-07-13,194.53,199.91,190.515,190.955,188.877,383298400
2020-07-14,189.68,194.51,187.755,194.115,192.002,341978400
2020-07-15,197.98,198.495,192.98,195.45,193.323,306396000
2020-07-16,193.125,194.81,191.81,193.045,190.944,221155200
2020-07-17,193.975,194.295,191.68,192.655,190.558,184373600
2020-07-20,192.835,197.0,192.125,196.715,194.574,180636000
2020-07-21,198.345,198.5,193.485,194.0,191.888,206866400
2020-07-22,193.385,195.95,193.205,194.545,192.427,178003200
2020-07-23,193.995,194.155,184.02,185.69,183.669,394008800
2020-07-24,181.975,185.94,178.29,185.23,183.214,370877600
2020-07-27,187.42,189.81,186.96,189.62,187.556,242428000
2020-07-28,188.735,189.1,186.495,186.505,184.475,207251200
2020-07-29,187.5,190.46,187.425,190.08,188.011,180658400
2020-07-30,188.375,192.595,187.535,192.38,190.286,316260000
2020-07-31,205.77,212.83,201.65,212.52,210.207,748673600
2020-08-03,216.4,223.275,215.785,217.875,215.504,616302400
2020-08-04,218.265,221.58,216.775,219.33,216.943,346143200
2020-08-05,218.755,220.785,217.795,220.125,217.729,243553600
2020-08-06,220.81,228.825,219.595,227.805,225.325,404857600
2020-08-07,226.41,227.35,220.585,222.225,220.202,396091200
2020-08-10,225.2,227.55,220.0,225.455,223.403,424807200
2020-08-11,223.94,224.965,218.215,218.75,216.759,375804800
2020-08-12,220.995,226.55,220.595,226.02,223.963,331196000
2020-08-13,228.86,232.085,227.855,230.02,227.927,420164000
2020-08-14,229.66,230.0,226.09,229.815,227.723,331130400
2020-08-17,232.125,232.175,227.925,229.215,227.129,239123200
2020-08-18,228.705,232.0,228.015,231.125,229.021,211267200
2020-08-19,231.965,234.325,231.22,231.415,229.309,291076000
2020-08-20,231.5,236.785,231.465,236.55,234.397,253814400
2020-08-21,238.525,249.735,238.5,248.74,246.476,676109600
2020-08-24,257.395,257.57,247.875,251.715,249.424,691875200
2020-08-25,249.395,250.36,246.105,249.65,247.378,422991200
2020-08-26,252.36,253.985,250.165,253.045,250.742,326044800
2020-08-27,254.285,254.97,247.665,250.02,247.745,311104800
2020-08-28,252.025,252.885,249.155,249.615,247.343,375260000
2020-08-31,255.16,262.0,252.0,258.08,255.731,451405400
2020-09-01,265.52,269.6,261.06,268.36,265.918,303896200
2020-09-02,275.18,275.96,254.0,262.8,260.408,400238000
2020-09-03,253.82,257.68,241.0,241.76,239.56,515199200
2020-09-04,240.14,247.4,221.78,241.92,239.718,665214400
2020-09-08,227.9,237.98,225.36,225.64,223.586,462733200
2020-09-09,234.52,238.28,230.52,234.64,232.505,353881000
2020-09-10,240.72,241.0,225.0,226.98,224.914,364548800
2020-09-11,229.14,230.46,220.0,224.0,221.961,361720600
2020-09-14,229.44,231.86,225.6,230.72,228.62,280300200
2020-09-15,236.66,237.66,227.22,231.08,228.977,369284000
2020-09-16,230.46,232.0,224.08,224.26,222.219,309358000
2020-09-17,219.44,224.4,217.42,220.68,218.672,356022000
2020-09-18,220.8,221.76,212.18,213.68,211.735,574209800
2020-09-21,209.08,220.38,206.2,220.16,218.156,391427600
2020-09-22,225.36,225.72,218.32,223.62,221.585,366110800
2020-09-23,223.24,224.22,213.54,214.24,212.29,301437400
2020-09-24,210.34,220.5,210.0,216.44,214.47,335486600
2020-09-25,216.86,224.88,215.34,224.56,222.516,299962800
2020-09-28,230.02,230.64,225.56,229.92,227.827,275344800
2020-09-29,229.1,230.62,227.14,228.18,226.103,198764400
2020-09-30,227.58,234.52,227.24,231.62,229.512,285350400
2020-10-01,235.28,235.44,231.66,233.58,231.454,232240800
2020-10-02,225.78,230.74,224.44,226.04,223.983,289424000
2020-10-05,227.82,233.3,227.1,233.0,230.879,212487600
2020-10-06,231.4,232.24,224.5,226.32,224.26,322996400
2020-10-07,229.24,231.1,228.26,230.16,228.065,193698000
2020-10-08,232.5,232.8,229.18,229.94,227.847,166954400
2020-10-09,230.56,234.0,229.84,233.94,231.811,201013800
2020-10-12,240.12,250.36,238.56,248.8,246.536,480453600
2020-10-13,250.54,250.78,239.3,242.2,239.996,524661000
2020-10-14,242.0,246.06,239.24,242.38,240.174,301424000
2020-10-15,237.44,242.4,236.3,241.42,239.223,225118400
2020-10-16,242.56,243.1,237.62,238.04,235.874,230787600
2020-10-19,239.92,240.84,231.32,231.96,229.849,241278600
2020-10-20,232.4,237.96,231.26,235.02,232.881,248847400
2020-10-21,233.34,237.42,232.9,233.74,231.613,179892000
2020-10-22,234.9,236.08,229.18,231.5,229.393,203976000
2020-10-23,232.78,233.1,228.56,230.08,227.986,165145200
2020-10-26,228.02,233.1,225.76,230.1,228.006,223701400
2020-10-27,230.98,234.56,229.08,233.2,231.078,184553600
2020-10-28,230.1,230.86,222.2,222.4,220.376,287875600
2020-10-29,224.74,233.86,224.4,230.64,228.541,292258400
2020-10-30,222.12,223.98,215.44,217.72,215.738,380545200
2020-11-02,218.22,221.36,214.64,217.54,215.56,245733800
2020-11-03,219.32,222.98,217.46,220.88,218.87,215248800
2020-11-04,228.28,231.18,224.7,229.9,227.808,276471000
2020-11-05,235.9,239.24,233.74,238.06,235.893,252774200
2020-11-06,236.64,238.4,232.26,237.38,235.625,228915800
2020-11-09,241.0,243.98,232.1,232.64,230.92,309030600
2020-11-10,231.1,235.18,228.26,231.94,230.226,276046800
2020-11-11,234.38,239.26,232.88,238.98,237.214,224590000
2020-11-12,239.24,241.06,237.14,238.42,236.658,206324600
2020-11-13,238.88,239.34,235.74,238.52,236.757,163163800
2020-11-16,237.84,241.98,236.3,240.6,238.822,182366000
2020-11-17,239.1,241.34,237.92,238.78,237.015,148542000
2020-11-18,237.22,239.64,236.0,236.06,234.315,152644200
2020-11-19,235.18,238.12,233.62,237.28,235.526,148226000
2020-11-20,237.28,237.54,234.58,234.68,232.945,147208600
2020-11-23,234.36,235.24,227.5,227.7,226.017,255918600
2020-11-24,227.82,231.7,225.18,230.34,228.637,227748400
2020-11-25,231.1,233.5,230.34,232.06,230.345,152998400
2020-11-27,233.14,234.98,232.44,233.18,231.456,93382600
2020-11-30,233.94,241.94,233.62,238.1,236.34,338820400
2020-12-01,242.02,246.94,240.02,245.44,243.626,255456400
2020-12-02,244.04,246.74,241.78,246.16,244.34,178008400
2020-12-03,247.04,247.56,244.42,245.88,244.063,157935200
2020-12-04,245.2,245.72,243.04,244.5,242.693,156520800
2020-12-07,244.62,249.14,244.5,247.5,245.671,173424000
2020-12-08,248.74,249.96,246.18,248.76,246.921,164451000
2020-12-09,249.06,251.9,242.0,243.56,241.76,230178400
2020-12-10,241.0,247.74,240.3,246.48,244.658,162624400
2020-12-11,244.86,245.52,241.1,244.82,243.01,173879600
2020-12-14,245.2,246.7,243.08,243.56,241.76,158369000
2020-12-15,248.68,255.8,248.26,255.76,253.87,314487400
2020-12-16,254.82,256.74,253.12,255.62,253.731,196417200
2020-12-17,257.8,259.16,256.08,257.4,255.497,188719600
2020-12-18,257.92,258.2,252.24,253.32,251.448,385083000
2020-12-21,250.04,256.62,246.9,256.46,254.564,242503200
2020-12-22,263.22,268.82,259.3,263.76,261.81,337809600
2020-12-23,264.32,264.86,261.56,261.92,259.984,176447400
2020-12-24,262.64,266.92,262.2,263.94,261.989,109860200
2020-12-28,267.98,274.68,267.02,273.38,271.359,248972400
2020-12-29,276.1,277.58,268.68,269.74,267.746,242094600
2020-12-30,271.16,271.98,266.8,267.44,265.463,192904200
2020-12-31,268.16,269.48,263.44,265.38,263.418,198233200
2021-01-04,267.04,267.22,253.52,258.82,256.907,286603800
2021-01-05,257.78,263.48,256.86,262.02,260.083,195329800
2021-01-06,255.44,262.1,252.76,253.2,251.328,310176000
2021-01-07,256.72,263.26,255.72,261.84,259.905,219156400
2021-01-08,264.86,265.26,260.46,264.1,262.148,210316400
2021-01-11,258.38,260.34,257.0,257.96,256.053,200769000
2021-01-12,257.0,259.38,253.72,257.6,255.696,183902200
2021-01-13,257.52,262.9,256.98,261.78,259.845,177273600
2021-01-14,261.6,262.0,257.52,257.82,255.914,180443600
2021-01-15,257.56,260.44,254.0,254.28,252.4,223197000
2021-01-19,255.56,257.42,253.88,255.66,253.77,181514600
2021-01-20,257.32,264.98,257.1,264.06,262.108,208639000
2021-01-21,267.6,279.34,267.18,273.74,271.717,240301800
2021-01-22,272.56,279.7,270.04,278.14,276.084,228918800
2021-01-25,286.14,290.18,273.08,285.84,283.727,315223400
2021-01-26,287.2,288.6,282.74,286.32,284.204,196781200
2021-01-27,286.86,288.6,280.82,284.12,282.02,281687600
2021-01-28,279.04,283.98,273.4,274.18,272.153,285242200
2021-01-29,271.66,273.48,260.42,263.92,261.969,355047600
2021-02-01,267.5,270.76,261.86,268.28,266.297,212479600
2021-02-02,271.46,272.62,269.22,269.98,267.984,166610800
2021-02-03,271.52,271.54,267.22,267.88,265.9,179761800
2021-02-04,272.6,274.8,269.18,274.78,272.749,168366200
2021-02-05,274.7,274.84,271.72,273.52,271.904,151387600
2021-02-08,272.06,273.92,269.84,273.82,272.202,142594400
2021-02-09,273.24,275.76,271.7,272.02,270.413,153548400
2021-02-10,272.96,273.98,268.8,270.78,269.18,146093200
2021-02-11,271.8,272.78,267.54,270.26,268.663,128560000
2021-02-12,268.7,271.06,267.38,270.74,269.14,120290200
2021-02-16,270.98,272.02,265.58,266.38,264.806,161152600
2021-02-17,262.5,264.44,258.94,261.68,260.134,195837000
2021-02-18,258.4,260.0,254.82,259.42,257.887,193713400
2021-02-19,260.48,261.42,257.6,259.74,258.205,175337600
2021-02-22,256.02,259.44,251.2,252.0,250.511,207832800
2021-02-23,247.52,253.42,236.78,251.72,250.233,316546000
2021-02-24,249.88,251.12,244.46,250.7,249.219,222079800
2021-02-25,249.36,252.92,241.08,241.98,240.55,296399000
2021-02-26,245.18,249.7,242.4,242.52,241.087,329120800
2021-03-01,247.5,255.86,245.58,255.58,254.07,232615800
2021-03-02,256.82,257.44,250.02,250.24,248.761,204521800
2021-03-03,249.62,251.42,243.68,244.12,242.678,225932600
2021-03-04,243.5,247.2,237.24,240.26,238.84,356310000
2021-03-05,241.96,243.88,235.14,242.84,241.405,307533200
2021-03-08,241.86,242.0,232.42,232.72,231.345,308753200
2021-03-09,238.06,244.12,237.58,242.18,240.749,259051600
2021-03-10,243.38,244.34,238.9,239.96,238.542,223886600
2021-03-11,245.08,246.42,242.52,243.92,242.479,206053000
2021-03-12,240.8,242.34,238.32,242.06,240.63,176210200
2021-03-15,242.82,248.0,240.84,247.98,246.515,184807600
2021-03-16,251.4,254.44,249.44,251.14,249.656,230455800
2021-03-17,248.1,251.72,244.68,249.52,248.046,223865200
2021-03-18,245.76,246.36,240.64,241.06,239.636,242459400
2021-03-19,239.8,242.86,239.36,239.98,238.562,371099000
2021-03-22,240.66,247.74,240.52,246.78,245.322,223824600
2021-03-23,246.66,248.48,244.28,245.08,243.632,190934200
2021-03-24,245.64,245.8,240.14,240.18,238.761,177061000
2021-03-25,239.08,243.32,238.0,241.18,239.755,197689400
2021-03-26,240.7,242.96,237.84,242.42,240.988,188142400
2021-03-29,243.3,245.16,241.46,242.78,241.346,161638400
2021-03-30,240.22,240.8,237.72,239.8,238.383,171343800
2021-03-31,243.3,247.04,242.3,244.3,242.857,236647600
2021-04-01,247.32,248.36,244.98,246.0,244.547,150178200
2021-04-05,247.74,252.32,246.14,251.8,250.312,177302400
2021-04-06,253.0,254.26,251.3,252.42,250.929,160342600
2021-04-07,251.66,255.84,250.28,255.8,254.289,166933400
2021-04-08,257.9,260.78,257.04,260.72,259.18,177689200
2021-04-09,259.6,266.08,258.94,266.0,264.428,213373400
2021-04-12,265.04,265.7,261.26,262.48,260.929,182840000
2021-04-13,264.88,269.32,263.86,268.86,267.271,182533000
2021-04-14,269.88,270.0,263.32,264.06,262.5,174445600
2021-04-15,267.64,270.0,267.28,269.0,267.411,178694200
2021-04-16,268.6,269.34,266.56,268.32,266.735,169844800
2021-04-19,267.02,270.94,266.68,269.68,268.087,188528400
2021-04-20,270.04,271.06,263.62,266.22,264.647,189624600
2021-04-21,264.72,267.5,262.6,267.0,265.422,137694200
2021-04-22,266.08,268.3,262.82,263.88,262.321,169133000
2021-04-23,264.32,270.24,264.32,268.64,267.053,157315000
2021-04-26,269.66,270.12,267.12,269.44,267.848,133810200
2021-04-27,270.02,270.82,268.22,268.78,267.192,132031600
2021-04-28,268.62,270.04,266.16,267.16,265.582,215520200
2021-04-29,272.94,274.14,264.9,266.96,265.383,302202000
2021-04-30,263.56,267.12,262.14,262.92,261.367,219679000
2021-05-03,264.08,268.14,263.66,265.08,263.514,150270200
2021-05-04,262.38,262.98,253.4,255.7,254.189,275129400
2021-05-05,258.4,260.9,255.94,256.2,254.686,168001800
2021-05-06,255.78,259.5,254.26,259.48,257.947,156256600
2021-05-07,261.7,262.52,258.96,260.42,259.321,157946600
2021-05-10,258.82,259.08,253.62,253.7,252.629,176142400
2021-05-11,247.0,252.54,245.54,251.82,250.757,252285600
2021-05-12,246.8,249.28,244.5,245.54,244.504,224344600
2021-05-13,249.16,252.3,248.52,249.94,248.885,211722600
2021-05-14,252.5,255.78,251.7,254.9,253.824,163836000
2021-05-17,253.64,253.86,250.34,252.54,251.474,148489200
2021-05-18,253.12,253.98,249.56,249.7,248.646,126685800
2021-05-19,246.32,249.84,245.72,249.38,248.328,185224000
2021-05-20,250.46,255.44,250.2,254.62,253.546,153714200
2021-05-21,255.64,256.0,250.42,250.86,249.801,158590800
2021-05-24,252.02,255.88,251.88,254.2,253.127,126185800
2021-05-25,255.64,256.64,252.64,253.8,252.729,144019000
2021-05-26,253.92,254.78,252.84,253.7,252.629,113151800
2021-05-27,252.88,255.28,250.16,250.56,249.503,189251200
2021-05-28,251.14,251.6,249.1,249.22,248.168,142622200
2021-06-01,250.16,250.7,247.88,248.56,247.511,135274200
2021-06-02,248.56,250.48,248.1,250.12,249.065,118557800
2021-06-03,249.36,249.7,246.26,247.08,246.037,152458400
2021-06-04,248.14,252.32,247.7,251.78,250.718,150338600
2021-06-07,252.34,252.64,249.66,251.8,250.737,142115200
2021-06-08,253.2,256.92,252.42,253.48,252.41,148807600
2021-06-09,254.42,255.5,253.04,254.26,253.187,113755800
2021-06-10,254.04,256.38,251.88,252.22,251.156,142372800
2021-06-11,253.06,254.88,252.2,254.7,253.625,107044800
2021-06-14,255.64,261.08,254.14,260.96,259.859,193813000
2021-06-15,259.88,261.2,258.78,259.28,258.186,125492600
2021-06-16,260.74,261.78,256.92,260.3,259.202,183630000
2021-06-17,259.6,265.1,259.3,263.58,262.468,193443400
2021-06-18,261.42,263.02,260.48,260.92,259.819,217906600
2021-06-21,260.6,264.82,258.42,264.6,263.483,159326600
2021-06-22,264.26,268.16,263.24,267.96,266.829,149567200
2021-06-23,267.54,268.64,266.46,267.4,266.272,120428400
2021-06-24,268.9,269.28,265.86,266.82,265.694,137422000
2021-06-25,266.92,267.78,265.62,266.22,265.097,141567400
2021-06-28,266.82,270.5,266.7,269.56,268.422,124222600
2021-06-29,269.6,272.98,268.7,272.66,271.509,129112200
2021-06-30,272.34,274.82,271.74,273.92,272.764,126522800
2021-07-01,273.2,274.66,271.52,274.54,273.382,104971600
2021-07-02,275.8,280.0,275.5,279.92,278.739,157705200
2021-07-06,280.14,286.3,280.14,284.04,282.841,216363600
2021-07-07,287.08,289.78,285.32,289.14,287.92,209823200
2021-07-08,283.16,288.12,281.34,286.48,285.271,211151000
2021-07-09,285.5,291.3,285.3,290.22,288.995,199781600
2021-07-12,292.42,292.64,288.0,289.0,287.78,152599400
2021-07-13,288.06,294.92,287.26,291.28,290.051,201654200
2021-07-14,296.2,299.14,295.36,298.3,297.041,254101600
2021-07-15,298.48,300.0,294.18,296.96,295.707,213640600
2021-07-16,296.92,299.52,291.76,292.78,291.544,186502800
2021-07-19,287.5,288.14,283.34,284.9,283.698,242869200
2021-07-20,286.92,294.2,285.92,292.3,291.067,192700000
2021-07-21,291.06,292.26,289.26,290.8,289.573,149987000
2021-07-22,291.88,296.4,291.62,293.6,292.361,154676400
2021-07-23,295.1,297.44,293.84,297.12,295.866,142894800
2021-07-26,296.54,299.66,295.4,297.98,296.723,144868200
2021-07-27,298.24,298.42,291.1,293.54,292.301,209637200
2021-07-28,289.62,293.94,285.08,289.96,288.736,237862400
2021-07-29,289.38,293.1,289.16,291.28,290.051,113399000
2021-07-30,288.76,292.66,288.22,291.72,290.489,140764000
2021-08-02,292.72,293.9,290.5,291.04,289.812,125760000
2021-08-03,291.62,296.08,290.36,294.72,293.476,129573200
2021-08-04,294.54,295.58,292.56,293.9,292.66,112736600
2021-08-05,293.96,295.68,292.34,294.12,292.879,92795400
2021-08-06,292.7,294.22,291.26,292.28,291.483,108134800
2021-08-09,292.4,293.4,291.04,292.18,291.383,97817400
2021-08-10,292.88,295.42,290.6,291.2,290.406,138046200
2021-08-11,292.1,293.44,291.06,291.72,290.924,96987000
2021-08-12,292.38,298.1,291.68,297.78,296.968,144565200
2021-08-13,297.94,298.88,296.54,298.2,297.387,118637600
2021-08-16,297.08,302.38,292.94,302.24,301.415,206592000
2021-08-17,300.46,303.36,298.18,300.38,299.561,184459400
2021-08-18,299.6,301.44,292.3,292.72,291.921,172652000
2021-08-19,290.06,296.0,289.0,293.4,292.6,173920600
2021-08-20,294.88,297.0,293.56,296.38,295.572,119894800
2021-08-23,296.62,300.38,295.78,299.42,298.603,120263600
2021-08-24,298.9,301.72,298.3,299.24,298.424,97212800
2021-08-25,299.62,300.64,295.6,296.72,295.911,117982600
2021-08-26,296.7,298.24,295.02,295.08,294.275,97194400
2021-08-27,294.96,297.5,293.66,297.2,296.389,111443000
2021-08-30,298.0,306.98,297.22,306.24,305.405,181913400
2021-08-31,305.32,305.6,302.58,303.66,302.832,172906200
2021-09-01,305.66,309.96,304.68,305.02,304.188,160627400
2021-09-02,307.74,309.44,304.8,307.3,306.462,142231000
2021-09-03,307.52,309.26,306.18,308.6,307.758,115617400
2021-09-07,309.94,314.52,308.78,313.38,312.525,164556600
2021-09-08,313.96,314.08,307.96,310.22,309.374,148840400
2021-09-09,310.98,312.22,307.9,308.14,307.299,114611400
2021-09-10,310.0,310.96,297.4,297.94,297.127,281292800
2021-09-13,301.26,302.84,297.5,299.1,298.284,204808600
2021-09-14,300.7,302.14,293.82,296.24,295.432,218592600
2021-09-15,297.12,298.88,292.74,298.06,297.247,166562600
2021-09-16,296.88,297.94,294.44,297.58,296.768,136068200
2021-09-17,297.64,297.64,291.52,292.12,291.323,259737600
2021-09-20,287.6,289.68,282.54,285.88,285.1,246957800
2021-09-21,287.86,289.2,285.56,286.86,286.077,151668000
2021-09-22,288.9,292.86,287.4,291.7,290.904,152808600
2021-09-23,293.3,294.16,291.28,293.66,292.859,129676400
2021-09-24,291.32,294.94,291.12,293.84,293.038,106955800
2021-09-27,290.94,291.92,287.64,290.74,289.947,148301400
2021-09-28,286.5,289.5,283.38,283.82,283.046,217944600
2021-09-29,284.94,288.9,284.06,285.66,284.881,149204000
2021-09-30,287.32,288.76,282.56,283.0,282.228,177868400
2021-10-01,283.8,285.84,278.22,285.3,284.522,189279200
2021-10-04,283.52,284.42,276.54,278.28,277.521,196644000
2021-10-05,278.98,284.48,278.72,282.22,281.45,161722200
2021-10-06,278.94,284.3,276.74,284.0,283.225,166442200
2021-10-07,286.12,288.44,285.44,286.58,285.798,123465400
2021-10-08,288.06,288.36,285.12,285.8,285.02,117437400
2021-10-11,284.54,289.62,283.62,285.62,284.841,128904400
2021-10-12,286.46,286.5,282.08,283.02,282.248,146071800
2021-10-13,282.48,282.8,278.4,281.82,281.051,157525400
2021-10-14,284.22,287.76,283.02,287.52,286.736,139814200
2021-10-15,287.54,289.8,287.02,289.68,288.89,135770400
2021-10-18,286.9,293.68,286.32,293.1,292.3,171178400
2021-10-19,294.02,298.34,293.1,297.52,296.708,152757800
2021-10-20,297.4,299.5,296.24,298.52,297.706,116837600
2021-10-21,297.62,299.28,295.74,298.96,298.144,122842000
2021-10-22,299.38,300.36,297.28,297.38,296.569,117766800
2021-10-25,297.36,298.74,295.24,297.28,296.469,101441200
2021-10-26,298.66,301.68,298.02,298.64,297.825,121786800
2021-10-27,298.72,299.46,296.98,297.7,296.888,112189800
2021-10-28,299.64,306.34,299.44,305.14,304.308,200155800
2021-10-29,294.44,299.88,292.82,299.6,298.783,249700800
2021-11-01,297.98,299.4,295.6,297.92,297.107,149176600
2021-11-02,297.32,303.14,297.3,300.04,299.222,138244000
2021-11-03,300.78,303.94,299.64,302.98,302.154,109023000
2021-11-04,303.16,304.86,301.28,301.92,301.096,120789200
2021-11-05,303.78,304.4,300.12,302.56,302.175,130829200
2021-11-08,302.82,303.14,300.32,300.88,300.497,110041800
2021-11-09,300.4,302.86,300.12,301.62,301.236,113575800
2021-11-10,300.04,300.26,295.7,295.84,295.464,130374200
2021-11-11,297.92,298.86,295.36,295.74,295.364,82000000
2021-11-12,296.86,300.8,294.96,299.98,299.598,127265200
2021-11-15,300.74,303.76,298.86,300.0,299.618,118445600
2021-11-16,299.88,302.98,298.68,302.0,301.616,118512400
2021-11-17,302.0,310.0,301.98,306.98,306.589,177614000
2021-11-18,307.42,317.34,306.1,315.74,315.338,275655400
2021-11-19,315.3,322.04,313.06,321.1,320.691,234611200
2021-11-22,323.36,331.4,322.0,322.04,321.63,234935800
2021-11-23,322.24,323.6,318.12,322.82,322.409,192083800
2021-11-24,321.5,324.28,319.28,323.88,323.468,138927200
2021-11-26,319.14,320.9,312.72,313.62,313.221,153919600
2021-11-29,318.74,322.38,317.58,320.48,320.072,177496400
2021-11-30,319.98,331.04,319.84,330.6,330.179,348096200
2021-12-01,334.96,340.6,329.06,329.54,329.121,304105000
2021-12-02,317.48,328.4,315.6,327.52,327.103,273478400
2021-12-03,328.04,329.92,319.44,323.68,323.268,235876600
2021-12-06,328.58,335.76,328.56,330.64,330.219,214994000
2021-12-07,338.16,343.16,336.68,342.36,341.924,240810800
2021-12-08,344.26,351.92,341.4,350.16,349.714,233997800
2021-12-09,349.82,353.5,347.84,349.12,348.676,217847400
2021-12-10,350.42,359.26,349.38,358.9,358.443,230456200
2021-12-13,362.24,364.26,351.06,351.48,351.033,306474000
2021-12-14,350.5,355.48,344.42,348.66,348.216,278760800
2021-12-15,350.22,359.0,344.62,358.6,358.144,262126600
2021-12-16,358.56,362.28,341.5,344.52,344.082,300371600
2021-12-17,339.86,346.94,339.38,342.28,341.844,390865400
2021-12-20,336.56,341.16,334.92,339.5,339.068,214998200
2021-12-21,343.12,346.4,338.24,345.98,345.54,182371800
2021-12-22,346.08,351.72,344.3,351.28,350.833,184270600
2021-12-23,351.7,353.7,350.54,352.56,352.111,136713200
2021-12-27,354.18,360.84,354.14,360.66,360.201,149839200
2021-12-28,360.32,362.66,357.06,358.58,358.124,158288600
2021-12-29,358.66,361.26,356.28,358.76,358.303,124697800
2021-12-30,358.94,361.14,356.18,356.4,355.947,119546000
